League	Score	UserID	AgentID	Lang	Pseudo	#time=2019-09-07 11:48:52,count=714
7	12.32	2055377	1947369	Python3	Covfefe	
7	12.08	347029	1752002	Go	Kevapo	
7	11.75	1066745	2464617	Java	JohnRambo	
7	11.67	440476	1760908	C++	yowa	
7	11.61	854169	2226711	C++	Silmaen	
7	11.58	1481544	1759898	C++	ZarthaxX	
7	11.56	1086214	1778130	Perl	bor	
7	11.56	1515891	1759900	Kotlin	ndc	
7	11.06	1938737	1852581	PHP	_Logan_	
7	10.62	1461866	1755024	Java	Spacebird1313	
7	10.38	2161355	1854378	C#	ttlTerminator	
7	10.38	2449949	1806868	C#	Froomie	
7	10.34	961206	2438469	Python3	Ze_the_coder	
7	10.07	155774	2076567	PHP	dwarfie	
7	9.94	802171	1955514	PHP	Merome	
7	9.9	590428	1770319	C#	Troy	
7	9.81	935759	1955513	F#	Jason_Down	
7	9.65	1225445	2483679	C#	Lentaq	
7	9.55	1528274	1837445	Ruby	BlanCap	
7	8.74	815488	1851523	Java	Seti	
7	8.02	2454789	1763675	C#	AshkanSirous	
7	7.19	2497820	1763545	C#	Stormzala	
7	5.8	1701043	1768222	C++	Qnu	
7	5.25	1151675	1759791	Kotlin	pow	
7	-6.57	2638832	1869516	C++		
6	22.01	2447030	2233700	C++	Stl	
6	19.83	889789	1758425	C	Alain-Delpuch	
6	19.61	256955	1934448	C++	cup_of_tea	
6	19.48	2420013	2446761	Java	Zoli007	
6	18.94	1449903	1794844	Python3	AKIBA	
6	18.71	1616071	1739774	Java	Cyberpunk	
6	18.64	1944724	1877154	C++	Anomin	
6	18.61	1288527	1868071	Java	Snef	
6	18.43	2729630	2066392	C++	Halphas	
6	18.29	371603	1834785	Ruby	martin	
6	18.24	1029602	2210219	C	Potemkine	
6	18.2	2297753	1850264	Python3	Warly7692	
6	18.08	153965	2345726	Python3	Keelhaul	
6	17.95	1575342	1740704	C++	T7ung	
6	17.92	935802	1774532	C#	Jerhyn	
6	17.87	237831	1841474	C#	DuAel	
6	17.85	2535940	1829264	C++	BobObiwan	
6	17.6	3155687	2239262	Java	demo_bot	
6	17.58	1472600	1755816	Python3	Buzzkill	
6	17.56	2545048	1772726	Java	qwertyo	
6	17.52	2451543	1742832	C++	memiczny	
6	17.48	2263101	2047389	C#	Rewolf	
6	17.41	1707377	1745053	Java	Colgate-Blancheur	
6	17.37	1353795	1943739	Javascript	TheCrucial	
6	17.37	298897	1740787	Java	Dayde	
6	17.36	1778731	1741196	Rust	pen	
6	17.35	1347650	1744563	C#	T-Dup	
6	17.29	600741	1845090	Python3	Omer	
6	17.28	1314796	1846926	C++	JBence	
6	17.27	1796070	2239244	Java	LeJazzEtLaJava	
6	17.17	1314316	2077605	Python3	jolindien	
6	17.14	2508671	1759733	Java	MasterMike	
6	17.12	825049	1764192	Java	Scheronimus	
6	16.99	225875	1860681	C#	leff	
6	16.95	1179950	2454128	Swift	Patorikkuyatta	
6	16.85	1573471	1747494	C#	decompiled	
6	16.81	1861258	1741789	Python3	Nazdhun	
6	16.78	2519513	2047752	C#	SamHipkiss	
6	16.78	1587636	1855208	C++	meta11co	
6	16.68	646741	1774419	C++	Polack77	
6	16.54	873958	1742340	C#	cheeser	
6	16.5	2109099	1845082	C#	tod2g	
6	15.99	1035241	1748435	Python3	Aleman	
6	15.87	2405889	1842413	Scala	Saivo	
6	15.75	1568785	1943764	C	Chalzy	
6	15.66	1747292	1866644	Swift	CodeReaper	
6	15.34	1437254	2119668	C++	vordhosbn	
6	15.23	1428084	1964374	Dart	Mixolyde	
6	15.07	314562	2095971	Javascript	Mechar	
6	15.04	484031	1853729	PHP	LeSSeR	
6	14.87	894599	1845569	Java	DidierC	
6	14.7	2572485	1873800	Ruby	DGynn	
6	14.7	1293010	1847282	C++	aLee	
6	14.65	928567	1866269	C++	Konstanta	
6	14.61	1195031	1866414	C++	Nekto	
6	14.21	892436	1853063	C++	Napak	
6	14.15	1274026	1861053	C#	Sethius	
6	13.9	1432561	1748314	Python3	Calebblaze	
6	13.52	2763458	2342798	Python3	Lokoslav	
6	13.17	1835644	1749348	C#	callumsteele	
6	13.16	2497890	2116094	C#	BlackBird	
6	13.13	1408492	1765066	Bash	Ptit-g	
6	13.08	1953786	1924931	Python3	ludowsky	
6	13.05	2366498	1943746	Java	VicariousVictor	
6	13.03	2116737	1836946	Java	Meddee	
6	12.85	1360294	1740654	C#	otk	
6	12.82	1860206	1743518	Python3	Meimei	
6	12.82	400009	1773154	Java	Kaozak	
6	12.73	1420269	1744515	Python3	Vischtor	
6	12.7	2241559	1777576	Python3	eskeln	
6	12.65	540888	2080535	Ruby	Gamma	
6	12.64	1814485	1742783	C#	Fluttershy	
6	12.54	1948029	1749351	Go	matscube	
6	12.54	1268618	2085295	Java	Barnou	
6	12.49	1555765	1769897	C#	DewJunkie	
6	12.37	1209562	1740148	Python3	JohnnyYuge	
6	12.3	2125348	1751596	Java	JMLeMage	
6	12.25	2520126	1746488	C++	yy214	
6	12.22	2430901	1741871	Python3	unjailed	
6	12.17	1593008	1753582	Java	Kh	
6	12.09	2548707	1777506	Javascript	notliam	
6	12.03	2107217	2051012	Python3	Oh-Maley	
6	12.01	1661563	1742582	C#	Eurospiders	
6	11.97	1829569	1741867	Python3	[0___0]	
6	11.93	1124684	1746818	Python3	Lavarous	
6	11.75	2170370	2446450	C#	Rasmus-BLind	
6	11.69	3244055	2445895	Python3	s.Kara	
6	11.66	2450989	1746352	Java	SergeyRF	
6	11.65	3100778	2247840	C++	Muhannad	
6	11.56	2488298	2199294	Kotlin	wfournier	
6	11.53	1223426	1747314	Kotlin	VolgoAK	
6	11.48	1351763	1970739	Ruby	gatto	
6	11.42	625098	2249776	Python3	vmontagn	
6	11.24	257832	1776216	C++	BlaiseEbuth	
6	11.17	2057540	1743203	Java	liz22	
6	11.14	197298	1766238	PHP	Falkor	
6	11.1	2511772	1988442	PHP	ChristopheFerreboeuf	
6	10.88	420830	1746645	C++	opsenas	
6	10.52	970443	1741274	C++	Ak_va_man	
6	10.52	1959179	1778575	C#	savitar	
6	10.52	1077559	1769143	Java	PhOeNyX	
6	10.49	2671391	1940655	C++	Peter_Pin	
6	10.45	1272263	1747373	Python3	Caled	
6	10.43	1841602	1772263	C#	BrightHammer16	
6	10.41	1965534	1804681	Javascript	AlexandrePalis	
6	10.02	1540478	1739525	Javascript	Tobou	
6	9.99	2187656	1740394	Lua	RanXerox	
6	9.62	1528385	1776218	C#	HiagoMTS	
6	9.58	1374052	1743644	Java	Pesegato	
6	9.54	1958157	1774270	Python3	WagnerGascho2	
6	9.53	2478141	1740703	C++	koopafou	
6	9.45	1825800	1964446	C#	Beshinei	
6	9.39	2095734	1866189	Python3	ByronSlater	
6	9.31	1835014	1774291	C	Frits	
6	9.1	1698172	1751559	Python3	glop	
6	8.95	1108200	1756366	C++	MarkWyz	
6	8.9	1276891	1748979	C++	TheVortex	
6	8.78	878168	1970740	Python3	Czaporka	
6	8.62	2249391	2082337	Java	freenet	
6	8.53	2161313	1739542	C#		
6	8.31	1816257	1863891	C++	Bullle	
6	8.18	3039456	2202111	Python	SabertheLost	
6	8.14	2685790	2119708	Javascript	Laws	
6	8.04	999186	1747901	Java	Bilgetz	
6	7.84	1300176	1772716	C++	CPP_Dave	
6	7.41	1981732	2084898	F#	MJS	
6	6.98	2526290	1774887	C++	hk_cnyali	
6	6.98	1608391	1774395	Python3	Swobu	
6	6.59	1698119	1774908	C#	Bumblesquat	
6	6.52	155928	1740140	C	pk	
6	6.51	2997102	2254942	Python3	[SSS]Nass	
6	6.13	1926967	1743224	PHP	Stanworld	
6	5.91	1786654	2215020	C++	Masclins	
6	5.66	838053	1756230	Javascript	foufbibi	
